A1,A2,A3,A4,A5,A6,A7,A8,DELTA
0.023835631,0.03294601,0.032408977,0.037971103,0.035477736,0.028496309,0.028055175,0.028227792,9.36E-05
0.030337564,0.024065788,0.023183519,0.029647094,0.024794618,0.033636481,0.02090113,0.028477129,0.00011162
0.036379184,0.033080268,0.023336957,0.020805231,0.018848897,0.024008248,0.036532622,0.034633827,9.03E-05
0.026520795,0.024468562,0.031200653,0.037165554,0.030586901,0.030107407,0.029110061,0.0337132,9.07E-05
0.032102101,0.023701372,0.03670524,0.033885817,0.02838123,0.024104147,0.029416937,0.038661574,8.19E-05
0.035381837,0.029704633,0.038354698,0.01936675,0.029052521,0.03520922,0.038431417,0.024526102,0.0001037
0.023432856,0.038872551,0.029110061,0.037702587,0.018772178,0.027978456,0.037817665,0.034883164,7.39E-05
0.026233099,0.02241633,0.021936836,0.030989676,0.03743407,0.036743599,0.030989676,0.020824411,0.000142956
0.027575681,0.035822972,0.023778091,0.018772178,0.022531408,0.029512835,0.034537929,0.027844198,0.00010356
0.033521402,0.02690439,0.0291676,0.038795832,0.021016208,0.023394497,0.029666273,0.02914842,0.000107373
0.030740339,0.038508136,0.022262892,0.038872551,0.025964582,0.019520188,0.036647701,0.02015312,0.00017084
0.031354091,0.028573028,0.033061088,0.017947449,0.03818208,0.022512228,0.021860117,0.020440816,0.000156368
0.029378577,0.024583641,0.025542628,0.022243712,0.031871944,0.021706679,0.019865423,0.025082314,0.000137195
0.020459996,0.023797271,0.024391843,0.026827671,0.024526102,0.022128633,0.02914842,0.028764825,0.000123477
0.036053129,0.032006202,0.037031296,0.031622607,0.037856025,0.019942142,0.038910911,0.037108015,7.34E-05
0.031871944,0.035727073,0.036532622,0.032562415,0.027729119,0.035554455,0.032370617,0.023087621,9.88E-05
0.034096795,0.038028642,0.028304511,0.019117413,0.03894927,0.027077008,0.036609341,0.02084359,0.000137113
0.025887863,0.033310425,0.030088228,0.035094141,0.01934757,0.029858071,0.033003549,0.02009558,0.000130332
0.036206567,0.019290031,0.020076401,0.031143114,0.019443469,0.01940511,0.025561808,0.033617301,0.000134464
0.025772785,0.033770739,0.019596907,0.033080268,0.02013394,0.026597514,0.033176167,0.01936675,0.000163809
0.038699933,0.020555894,0.024506922,0.018944796,0.019980502,0.031354091,0.023030081,0.034729726,0.000107247
0.034787265,0.031680147,0.037069655,0.037664227,0.030797878,0.028553848,0.02009558,0.025561808,0.000101527
0.020229839,0.034959883,0.028074354,0.028534668,0.018542021,0.024545281,0.034211873,0.029647094,9.61E-05
0.02084359,0.031776045,0.025082314,0.026731772,0.022876643,0.019884603,0.032850111,0.030145767,0.000105378
0.019021515,0.032792572,0.037625868,0.019309211,0.032121281,0.026098841,0.031047215,0.020709332,0.000137869
0.018868077,0.020249018,0.03823962,0.02537001,0.036494263,0.037146374,0.034748906,0.022032735,0.000135089
0.019501008,0.032658314,0.03066362,0.033578941,0.034499569,0.033444683,0.02991561,0.028784005,8.97E-05
0.023547935,0.020709332,0.030893777,0.022512228,0.029512835,0.02615638,0.022243712,0.018868077,0.000176545
0.029532015,0.034307772,0.028208613,0.023624654,0.03064444,0.030030688,0.022051914,0.03064444,8.65E-05
0.019424289,0.025485089,0.035995589,0.023682193,0.034710546,0.03215964,0.038776652,0.022454689,0.000126045
0.023739732,0.035401017,0.030586901,0.024315124,0.024084967,0.020747692,0.03823962,0.03747243,7.38E-05
0.021860117,0.019174953,0.032619954,0.034614648,0.021534061,0.031181473,0.032773392,0.031469169,0.000115067
0.030606081,0.022454689,0.023931529,0.024909696,0.027422243,0.027748299,0.031469169,0.019002335,0.000173949
0.024909696,0.038623214,0.031718506,0.025600167,0.02084359,0.038508136,0.021169646,0.032658314,6.80E-05
0.02385481,0.018446122,0.029244319,0.026444076,0.022186173,0.033329605,0.031526709,0.020747692,0.000158181
0.035765432,0.035458556,0.026328998,0.038124541,0.038834192,0.033348784,0.03365566,0.0352284,7.55E-05
0.031507529,0.025139853,0.032428157,0.028841544,0.028649747,0.036532622,0.021380623,0.034211873,8.12E-05
0.019481828,0.037856025,0.025619347,0.029359397,0.034154334,0.034576288,0.030951316,0.020402456,0.000120493
0.031123934,0.027326344,0.021303904,0.036781959,0.023509575,0.036129848,0.032236359,0.030375924,0.000102775
0.037184734,0.022147813,0.022435509,0.033924177,0.035343478,0.030049868,0.022531408,0.037971103,9.90E-05
0.026578334,0.027556501,0.024315124,0.023931529,0.030567721,0.036455903,0.034998243,0.038680754,7.97E-05
0.019846244,0.033444683,0.028246972,0.019232492,0.022704026,0.029877251,0.034576288,0.029532015,9.36E-05
0.018676279,0.036206567,0.024411023,0.027230446,0.024506922,0.020421636,0.035094141,0.019922963,0.000166017
0.028515489,0.021016208,0.029282678,0.034921524,0.029455296,0.033598121,0.030049868,0.033080268,0.000101508
0.026616694,0.027825018,0.022243712,0.03367484,0.024065788,0.034020076,0.03593805,0.026789312,0.000111603
0.038143721,0.018062527,0.026750952,0.03672442,0.028112714,0.020191479,0.028611387,0.020536714,0.000198532
0.022320431,0.034173514,0.036858678,0.024717899,0.030625261,0.029666273,0.019558547,0.023663013,0.000106873
0.031028035,0.021956016,0.02385481,0.030932137,0.021745038,0.027249625,0.020939489,0.037357351,9.83E-05
0.035151681,0.024353484,0.026444076,0.034154334,0.018139246,0.036417544,0.020440816,0.03818208,8.17E-05
0.026348177,0.018657099,0.02989643,0.032543235,0.01863792,0.038009463,0.036455903,0.038258799,0.000101307
0.027230446,0.020498355,0.038124541,0.022684846,0.037127194,0.037894384,0.0276524,0.018273505,0.000148941
0.030817058,0.022934183,0.02767158,0.029455296,0.031718506,0.031641787,0.03139245,0.020670973,0.000144031
0.034231053,0.037108015,0.03144999,0.030241666,0.036935397,0.033022729,0.030874597,0.030049868,8.15E-05
0.031680147,0.032217179,0.022473869,0.031315731,0.038680754,0.021016208,0.029551195,0.032600774,0.00010043
0.038546495,0.036455903,0.036187387,0.038393058,0.02995397,0.035650354,0.02840041,0.033118628,6.87E-05
0.034173514,0.018829717,0.029436116,0.035688713,0.025907043,0.018062527,0.026290638,0.020191479,0.000201571
0.024852157,0.03070198,0.031565068,0.024948056,0.034518749,0.037587508,0.025523448,0.022819104,0.000106572
0.023567114,0.037376531,0.020440816,0.020057221,0.028553848,0.020038041,0.022915003,0.037280632,8.67E-05
0.033214526,0.023567114,0.035688713,0.029052521,0.021879297,0.021534061,0.024411023,0.021361444,0.000157456
0.019692806,0.026252279,0.028362051,0.036897037,0.029436116,0.035822972,0.035727073,0.027307165,0.000102994
0.034883164,0.033329605,0.024928876,0.03064444,0.020594254,0.026079661,0.018024168,0.020517535,0.000145455
0.021840937,0.021975195,0.01861874,0.022032735,0.020670973,0.018407763,0.01863792,0.023452036,0.000177287
0.026328998,0.03290765,0.035458556,0.023298598,0.032773392,0.025811144,0.038738293,0.029608734,9.11E-05
0.034902344,0.029474476,0.027556501,0.023758912,0.022742385,0.027000289,0.024065788,0.025945403,0.000114632
0.027422243,0.027537322,0.03365566,0.02688521,0.03446121,0.034863984,0.024276765,0.036475083,7.39E-05
0.03064444,0.027729119,0.036877858,0.020383277,0.029800532,0.019711985,0.037932744,0.036551802,8.10E-05
0.030855418,0.02162996,0.033828278,0.028573028,0.037338172,0.034499569,0.033156987,0.021706679,0.00013178
0.034135154,0.02316434,0.03597641,0.027422243,0.033425503,0.017928269,0.018887256,0.020344917,0.000178667
0.031104754,0.031104754,0.02914842,0.028304511,0.038872551,0.029532015,0.030625261,0.024986415,0.000110816
0.02011476,0.026750952,0.030740339,0.029416937,0.035420197,0.027192086,0.026482436,0.032428157,9.31E-05
0.029090881,0.038431417,0.029589554,0.022780745,0.036302465,0.024487742,0.020747692,0.035861331,7.13E-05
0.019616087,0.038412237,0.038009463,0.033809098,0.024986415,0.032715853,0.033099448,0.029263499,8.02E-05
0.033924177,0.031219833,0.027940096,0.023605474,0.028246972,0.035074962,0.021016208,0.029666273,8.88E-05
0.03893009,0.02993479,0.023432856,0.019865423,0.025063134,0.026635874,0.030912957,0.018446122,0.000172338
0.019865423,0.018043348,0.023663013,0.025446729,0.031776045,0.021208006,0.030395104,0.035765432,0.000127273
0.029742992,0.021668319,0.022569768,0.032830931,0.022799924,0.03139245,0.032082921,0.027460603,0.000126483
0.020766871,0.03597641,0.017985808,0.019942142,0.030337564,0.02617556,0.036954577,0.028803185,0.000117901
0.025926223,0.023758912,0.022493049,0.027172906,0.034480389,0.026808491,0.025753605,0.020575074,0.000163
0.024008248,0.019309211,0.031660967,0.026424896,0.036839498,0.024717899,0.038354698,0.018331044,0.000191556
0.035516096,0.034883164,0.028055175,0.029685453,0.034307772,0.027844198,0.036494263,0.023797271,0.000117266
0.021687499,0.026022122,0.022071094,0.023260238,0.018254325,0.037856025,0.023202699,0.022876643,0.000126235
0.027556501,0.028170253,0.018695459,0.024564461,0.03215964,0.028573028,0.027844198,0.021476522,0.000156681
0.030260845,0.023739732,0.018868077,0.03741489,0.036206567,0.034115974,0.028074354,0.024909696,0.000136306
0.036801139,0.03747243,0.030759519,0.037529969,0.025983762,0.021457342,0.022454689,0.020306558,0.000152162
0.026290638,0.021821757,0.023260238,0.036475083,0.033099448,0.035266759,0.024967236,0.030260845,0.000110607
0.021380623,0.034365311,0.037280632,0.026808491,0.021169646,0.023432856,0.032504876,0.036992936,7.07E-05
0.026309818,0.024737079,0.027268805,0.034633827,0.031008856,0.020632613,0.026405717,0.022972542,0.000150596
0.031008856,0.032332258,0.030970496,0.033559762,0.037549149,0.038373878,0.03668606,0.019980502,0.000112168
0.033943357,0.02164914,0.020057221,0.030912957,0.022109454,0.031219833,0.026981109,0.030529362,0.000124318
0.02314516,0.020575074,0.037318992,0.034959883,0.030606081,0.036877858,0.03446121,0.026616694,0.000113745
0.02389317,0.024909696,0.030375924,0.0337132,0.038124541,0.037510789,0.020575074,0.023969889,0.000109447
0.029340218,0.03440367,0.035554455,0.019654446,0.03143081,0.022147813,0.03064444,0.038316339,6.78E-05
0.026252279,0.020440816,0.026942749,0.03369402,0.037625868,0.020709332,0.035899691,0.036417544,0.000107719
0.018273505,0.036417544,0.032351438,0.037242273,0.038450597,0.037242273,0.023739732,0.029800532,7.79E-05
0.035074962,0.036820318,0.036072308,0.037108015,0.026981109,0.037395711,0.026367357,0.021860117,9.90E-05
0.027345524,0.019807884,0.034557108,0.026674233,0.032351438,0.036206567,0.03296519,0.018465302,0.000152421
0.02540837,0.017985808,0.033406324,0.022186173,0.034653007,0.027268805,0.026712593,0.031987023,0.000121577
0.022704026,0.03217882,0.018906436,0.021169646,0.02991561,0.033387144,0.02389317,0.019750345,0.000152182
0.019980502,0.018465302,0.032332258,0.038373878,0.019596907,0.027230446,0.037203913,0.032715853,0.000120225
0.028784005,0.030280025,0.038143721,0.038258799,0.024756258,0.030260845,0.023375317,0.030740339,8.25E-05
0.026002942,0.02161078,0.024468562,0.036149027,0.036398364,0.031296552,0.029052521,0.031814405,0.000109663
0.027249625,0.032581595,0.029532015,0.037395711,0.02692357,0.034326951,0.024372664,0.028879904,8.69E-05
0.023950709,0.018695459,0.023586294,0.033156987,0.026808491,0.031891124,0.030260845,0.0261372,0.000141026
0.03741489,0.026846851,0.022761565,0.030318385,0.01859956,0.035401017,0.0352284,0.026808491,0.000112274
0.033444683,0.018350224,0.038719113,0.035055782,0.025178213,0.022282071,0.037760126,0.02542755,0.000147217
0.037971103,0.032811752,0.026194739,0.038738293,0.038623214,0.02161078,0.034250232,0.036513442,8.26E-05
0.035439377,0.021035388,0.031085574,0.031987023,0.02009558,0.037568328,0.02841959,0.033866638,9.48E-05
0.020997028,0.037932744,0.020747692,0.032063742,0.034691367,0.025638527,0.028803185,0.019788704,0.000156345
0.035880511,0.026520795,0.034768086,0.027748299,0.023720552,0.03747243,0.034077615,0.01861874,0.000128798
0.022090274,0.034250232,0.037971103,0.037280632,0.027479782,0.027537322,0.031315731,0.023624654,0.000110985
0.026271458,0.025868684,0.023547935,0.028649747,0.030260845,0.033291245,0.02464118,0.022550588,0.000130355
0.020690152,0.020229839,0.0261372,0.036129848,0.028151073,0.029225139,0.037625868,0.030625261,0.000120355
0.030395104,0.018963975,0.038047822,0.037606688,0.018465302,0.029723813,0.034940703,0.033310425,0.000107872
0.021361444,0.035094141,0.031795225,0.028016815,0.033617301,0.022493049,0.03822044,0.031296552,8.95E-05
0.035803792,0.03820126,0.025504269,0.034039255,0.0261372,0.034211873,0.024027428,0.020421636,0.000121217
0.029493656,0.02912924,0.031315731,0.030203306,0.024200046,0.019539368,0.026041301,0.037721766,7.80E-05
0.01940511,0.02918678,0.018273505,0.018024168,0.038335518,0.027287985,0.019731165,0.03894927,9.33E-05
0.031641787,0.019021515,0.030145767,0.022627307,0.038277979,0.025024775,0.019616087,0.025485089,0.000142403
0.020747692,0.030395104,0.037050475,0.031737686,0.020747692,0.030395104,0.034863984,0.030299205,8.75E-05
0.018906436,0.025082314,0.029551195,0.031603428,0.01861874,0.031162293,0.026808491,0.036360004,8.63E-05
0.030222486,0.037702587,0.031891124,0.034748906,0.019117413,0.022473869,0.023797271,0.030606081,8.82E-05
0.025580988,0.02989643,0.023643833,0.025561808,0.034902344,0.021821757,0.034691367,0.031239012,0.000103772
0.038584855,0.018503661,0.030817058,0.033847458,0.02690439,0.032466516,0.037357351,0.032063742,0.000114411
0.023221879,0.022301251,0.036436723,0.026252279,0.036916217,0.033137807,0.022742385,0.034135154,9.14E-05
0.027038648,0.033751559,0.029225139,0.031469169,0.038047822,0.020459996,0.037146374,0.03440367,8.35E-05
0.038086182,0.033809098,0.02241633,0.027729119,0.026022122,0.025197393,0.037549149,0.031066395,0.000101162
0.018887256,0.021898476,0.038469776,0.029110061,0.037088835,0.037951923,0.02015312,0.02389317,0.000116729
0.031545888,0.037971103,0.025907043,0.029781352,0.018676279,0.028515489,0.025446729,0.02538919,0.000108589
0.028764825,0.035535275,0.033080268,0.038853371,0.025197393,0.024948056,0.019117413,0.033003549,7.70E-05
0.02993479,0.031737686,0.030855418,0.02013394,0.020498355,0.019079054,0.025235752,0.032370617,9.08E-05
0.018714639,0.025638527,0.033272065,0.032274719,0.034748906,0.035458556,0.031737686,0.025159033,0.000108729
0.01788991,0.023298598,0.037702587,0.021514882,0.038028642,0.019059874,0.021284725,0.024794618,0.000139617
0.019654446,0.031123934,0.019040694,0.033444683,0.036417544,0.037971103,0.033291245,0.028246972,0.000106768
0.02688521,0.02235879,0.032236359,0.02385481,0.038297159,0.031737686,0.02467954,0.033502222,9.51E-05
0.020402456,0.036283286,0.02239715,0.037299812,0.025561808,0.03369402,0.025657707,0.031948663,8.64E-05
0.031373271,0.019750345,0.027057828,0.01863792,0.018158426,0.018868077,0.034768086,0.017909089,0.000224894
0.03747243,0.033866638,0.022090274,0.021246365,0.021399803,0.029570375,0.030721159,0.030011509,0.000101458
0.035554455,0.036570982,0.027709939,0.03666688,0.021898476,0.025887863,0.032121281,0.022684846,0.000126073
0.034576288,0.030491002,0.021975195,0.032332258,0.019155773,0.022723205,0.023452036,0.035880511,9.25E-05
0.026482436,0.03743407,0.030932137,0.036168207,0.022895823,0.032217179,0.023778091,0.025005595,9.76E-05
0.03141163,0.033924177,0.021169646,0.036532622,0.028496309,0.023835631,0.037529969,0.022051914,0.00014819
0.038316339,0.032524055,0.038450597,0.025523448,0.03745325,0.021112107,0.03894927,0.018254325,0.000173651
0.020172299,0.023202699,0.02995397,0.036973756,0.022339611,0.030069048,0.026444076,0.031929483,0.000100812
0.023010902,0.025043955,0.025485089,0.023471216,0.018407763,0.028266152,0.018158426,0.030970496,0.000101273
0.032735033,0.024928876,0.035765432,0.019501008,0.027115367,0.03070198,0.021725859,0.035746253,8.03E-05
0.033483043,0.03064444,0.020728512,0.028592208,0.02763322,0.022301251,0.025274112,0.018733818,0.000186686
0.023356137,0.037875204,0.029416937,0.024737079,0.02538919,0.031814405,0.031219833,0.034653007,7.22E-05
0.01858038,0.03141163,0.032581595,0.023049261,0.031584248,0.022032735,0.034173514,0.032044562,9.15E-05
0.037108015,0.030203306,0.030567721,0.018906436,0.033176167,0.037069655,0.025197393,0.037645047,6.97E-05
0.03597641,0.019328391,0.037779306,0.022799924,0.031603428,0.036551802,0.019232492,0.020939489,0.000140992
0.026750952,0.026367357,0.024487742,0.025178213,0.037779306,0.037760126,0.018561201,0.023471216,0.00011694
0.037261453,0.030030688,0.029263499,0.036053129,0.032696673,0.032332258,0.018369403,0.028649747,9.21E-05
0.032869291,0.025964582,0.031028035,0.023701372,0.025235752,0.026539975,0.03741489,0.025849504,0.000117793
0.019750345,0.034595468,0.022320431,0.021917656,0.032984369,0.027134547,0.024200046,0.024161686,0.000124496
0.029014162,0.027364704,0.0352284,0.030778699,0.034269412,0.021725859,0.020517535,0.01934757,0.000166353
0.023030081,0.018292684,0.026060481,0.020613433,0.033041909,0.020517535,0.028515489,0.035401017,0.000122212
0.036762779,0.033540582,0.02466036,0.030491002,0.036475083,0.037088835,0.020824411,0.037760126,7.14E-05
0.028553848,0.035362658,0.037587508,0.01934757,0.030836238,0.025830324,0.024813798,0.018196786,0.000157093
0.032408977,0.032121281,0.032715853,0.028342871,0.033387144,0.036992936,0.03595723,0.027786658,8.75E-05
0.036858678,0.021495702,0.031008856,0.024506922,0.029474476,0.02164914,0.037875204,0.030586901,0.000115638
0.03214046,0.03369402,0.034595468,0.03519004,0.024276765,0.021131287,0.021898476,0.022895823,0.0001315
0.027307165,0.031565068,0.037798485,0.03747243,0.038719113,0.032524055,0.029570375,0.025331651,9.70E-05
0.023586294,0.020805231,0.030491002,0.031507529,0.032255539,0.021783398,0.033329605,0.028189433,0.000129172
0.031776045,0.037184734,0.021227185,0.020210659,0.020268198,0.031373271,0.034729726,0.023202699,0.000126915
0.032121281,0.024545281,0.029627914,0.02615638,0.027594861,0.033809098,0.026961929,0.034691367,8.64E-05
0.033118628,0.029762172,0.025753605,0.027575681,0.034365311,0.022205352,0.022704026,0.029052521,0.000108445
0.018752998,0.031066395,0.032504876,0.035746253,0.02086277,0.02464118,0.033789919,0.03745325,7.61E-05
0.032543235,0.022243712,0.024737079,0.036839498,0.018024168,0.027901737,0.028994982,0.017947449,0.000177253
0.028227792,0.027863377,0.032025382,0.036072308,0.038393058,0.030203306,0.02918678,0.02161078,0.000125816
0.028899084,0.022493049,0.032696673,0.034653007,0.018829717,0.022435509,0.018657099,0.024468562,0.00013619
0.024737079,0.018024168,0.025274112,0.031660967,0.020786051,0.036839498,0.025082314,0.03820126,0.000109409
0.031469169,0.024046608,0.025005595,0.01858038,0.026674233,0.038450597,0.019213312,0.025312471,0.000117955
0.033809098,0.020287378,0.027307165,0.018081707,0.024238405,0.02312598,0.037740946,0.036436723,0.000105353
0.032389797,0.021687499,0.02843877,0.026693413,0.030932137,0.025868684,0.019040694,0.027038648,0.000124441
0.024104147,0.029033342,0.019922963,0.026712593,0.037203913,0.024564461,0.023394497,0.034672187,0.000100242
0.023624654,0.021706679,0.034288592,0.019021515,0.033521402,0.032370617,0.019251672,0.01938593,0.000153617
0.028151073,0.021399803,0.035094141,0.022493049,0.035285939,0.035573635,0.019002335,0.0215916,0.000132044
0.027940096,0.035266759,0.035074962,0.029474476,0.02688521,0.025676886,0.027153727,0.027863377,9.47E-05
0.026386537,0.027882557,0.033732379,0.022972542,0.02537001,0.038738293,0.026674233,0.027211266,9.36E-05
0.018215965,0.033732379,0.026961929,0.024334304,0.020018861,0.026981109,0.022435509,0.034576288,8.06E-05
0.030414283,0.024852157,0.020594254,0.030817058,0.019213312,0.02769076,0.020651793,0.028131894,0.000124006
0.030625261,0.025849504,0.029052521,0.025350831,0.027882557,0.033406324,0.024238405,0.029742992,9.66E-05
0.023413676,0.021936836,0.024909696,0.029570375,0.021438163,0.034384491,0.035688713,0.023241059,0.000133703
0.029033342,0.029532015,0.031143114,0.033022729,0.029244319,0.031699326,0.038719113,0.019021515,0.00013516
0.038297159,0.037069655,0.027383884,0.032428157,0.032543235,0.020805231,0.033463863,0.030567721,9.63E-05
0.023279418,0.035305118,0.023989069,0.028975802,0.023758912,0.022454689,0.020958669,0.032351438,9.15E-05
0.030567721,0.019846244,0.035516096,0.034269412,0.017947449,0.030912957,0.017985808,0.028745646,0.000112529
0.027614041,0.0215916,0.026578334,0.022301251,0.028784005,0.024832977,0.037338172,0.022013555,0.000158024
0.032696673,0.033847458,0.038297159,0.036762779,0.019309211,0.021994375,0.02312598,0.023643833,0.000122459
0.022857464,0.023279418,0.02015312,0.037836845,0.037012116,0.023816451,0.035631174,0.032389797,0.000118695
0.036590161,0.03672442,0.036014769,0.018695459,0.031737686,0.03741489,0.024564461,0.023030081,0.000103179
0.027786658,0.032639134,0.02690439,0.026597514,0.020824411,0.026309818,0.031929483,0.021687499,0.000135764
0.024986415,0.036839498,0.020805231,0.03894927,0.023586294,0.019481828,0.03144999,0.021725859,0.000160643
0.02316434,0.028477129,0.018311864,0.036877858,0.034557108,0.02686603,0.023221879,0.035458556,0.000103137
0.018158426,0.019117413,0.023087621,0.037798485,0.036743599,0.01788991,0.024583641,0.02537001,0.000166846
0.02009558,0.033559762,0.028937443,0.029378577,0.024909696,0.030510182,0.032217179,0.023394497,0.000114092
0.020939489,0.03446121,0.036762779,0.034787265,0.037664227,0.023969889,0.026750952,0.023221879,0.000120762
0.025293291,0.021073747,0.020977849,0.038335518,0.037798485,0.031277372,0.028879904,0.027287985,0.000131828
0.036417544,0.032466516,0.032735033,0.035707893,0.033924177,0.034077615,0.02385481,0.035554455,6.95E-05
0.027709939,0.022512228,0.026098841,0.031565068,0.035151681,0.023643833,0.02690439,0.032754212,0.000107501
0.021457342,0.030088228,0.018733818,0.034499569,0.034595468,0.023087621,0.026789312,0.019098234,0.00018426
0.034729726,0.033463863,0.032255539,0.029321038,0.033866638,0.023375317,0.033636481,0.018829717,0.0001609
0.037664227,0.026674233,0.025178213,0.033329605,0.021227185,0.030088228,0.018446122,0.026348177,0.000113913
0.023202699,0.026501615,0.022876643,0.020747692,0.028630567,0.019290031,0.028323691,0.03066362,0.000114168
0.027115367,0.029225139,0.020018861,0.034231053,0.023317778,0.036321645,0.022147813,0.028170253,0.000107787
0.030759519,0.028285332,0.02013394,0.023183519,0.018925616,0.020344917,0.020632613,0.024104147,0.000151704
0.027901737,0.03444203,0.028573028,0.033463863,0.024545281,0.030989676,0.03670524,0.019232492,0.000133373
0.018100887,0.027959276,0.027192086,0.034518749,0.023490395,0.025216572,0.025485089,0.019501008,0.000158016
0.032025382,0.020479175,0.033041909,0.035727073,0.02993479,0.028362051,0.036379184,0.025600167,0.000128873
0.027268805,0.02615638,0.030299205,0.032696673,0.027326344,0.03668606,0.03143081,0.019961322,0.000124534
0.020076401,0.037549149,0.034806445,0.028784005,0.020076401,0.021342264,0.034000896,0.036647701,7.16E-05
0.028592208,0.021303904,0.032389797,0.027882557,0.026098841,0.035285939,0.025907043,0.018369403,0.000148728
0.034384491,0.029589554,0.020479175,0.025216572,0.037568328,0.035765432,0.026693413,0.025676886,0.000117927
0.022262892,0.034058435,0.031469169,0.033214526,0.026213919,0.032025382,0.022166993,0.02686603,9.29E-05
0.032888471,0.035880511,0.023835631,0.030759519,0.030395104,0.026770132,0.025600167,0.038853371,7.49E-05
0.036283286,0.020383277,0.024622,0.034825625,0.037740946,0.01787073,0.034269412,0.029493656,0.000136195
0.034269412,0.035995589,0.021073747,0.026290638,0.03292683,0.020997028,0.036129848,0.025542628,0.000131623
0.037165554,0.020958669,0.036168207,0.022646486,0.022512228,0.022608127,0.025945403,0.033885817,0.000101732
0.034979063,0.031469169,0.020191479,0.030414283,0.019769525,0.028745646,0.030280025,0.036129848,9.28E-05
0.036436723,0.034672187,0.024353484,0.0231068,0.021687499,0.035305118,0.031795225,0.031047215,8.85E-05
0.03591887,0.035247579,0.027498962,0.023643833,0.038699933,0.024142507,0.019807884,0.030471823,9.24E-05
0.029685453,0.021361444,0.024104147,0.037203913,0.026252279,0.026271458,0.034231053,0.018657099,0.000180995
0.030586901,0.03367484,0.033885817,0.037318992,0.030222486,0.034269412,0.020076401,0.019596907,0.000117876
0.024027428,0.037990283,0.028879904,0.026942749,0.028937443,0.025945403,0.03070198,0.035995589,7.29E-05
0.034748906,0.019443469,0.032313078,0.035017422,0.027498962,0.035592815,0.036302465,0.037242273,9.67E-05
0.017966629,0.035784612,0.031545888,0.028112714,0.021150466,0.022090274,0.029474476,0.031123934,9.00E-05
0.038604035,0.030721159,0.026002942,0.033540582,0.021323084,0.021265545,0.0215916,0.038028642,8.03E-05
0.023394497,0.023260238,0.019577727,0.023375317,0.019884603,0.020364097,0.021227185,0.02385481,0.000164054
0.021994375,0.022972542,0.02617556,0.024449383,0.027230446,0.024161686,0.030126587,0.038335518,9.44E-05
0.018407763,0.023490395,0.033099448,0.01788991,0.020690152,0.026520795,0.030740339,0.027153727,0.000119829
0.032639134,0.027940096,0.038086182,0.034537929,0.037760126,0.023701372,0.038757473,0.023049261,0.000129253
0.023509575,0.024123327,0.029033342,0.018465302,0.021821757,0.031258192,0.022838284,0.032198,9.65E-05
0.03442285,0.033502222,0.028688106,0.022166993,0.018484482,0.022013555,0.036973756,0.038047822,7.50E-05
0.018446122,0.031143114,0.030222486,0.028937443,0.02391235,0.023797271,0.024832977,0.038162901,7.54E-05
0.025274112,0.03139245,0.037357351,0.022262892,0.031660967,0.029110061,0.029723813,0.029378577,8.92E-05
0.032984369,0.038604035,0.037299812,0.028208613,0.024180866,0.020249018,0.02387399,0.032639134,7.95E-05
0.037031296,0.018235145,0.027786658,0.037856025,0.024161686,0.023183519,0.021764218,0.028457949,0.000138714
0.029570375,0.030260845,0.03296519,0.031258192,0.022454689,0.024698719,0.026616694,0.038431417,7.14E-05
0.030452643,0.018906436,0.037894384,0.030893777,0.032236359,0.035746253,0.018810537,0.030797878,0.00010707
0.027748299,0.023720552,0.030433463,0.038431417,0.03070198,0.021188826,0.031066395,0.031833585,0.000105269
0.027498962,0.018944796,0.021361444,0.03743407,0.022838284,0.03593805,0.029455296,0.032792572,0.000120802
0.027767479,0.029666273,0.038546495,0.019290031,0.036954577,0.030874597,0.035516096,0.035784612,7.34E-05
0.031334911,0.037338172,0.029301858,0.019769525,0.02088195,0.027786658,0.036398364,0.03446121,7.60E-05
0.02989643,0.024104147,0.031852764,0.033003549,0.028899084,0.023624654,0.03591887,0.028515489,0.000112813
0.03143081,0.038047822,0.024756258,0.023068441,0.03893009,0.035784612,0.035439377,0.036091488,7.34E-05
0.029666273,0.026789312,0.038757473,0.038105361,0.02686603,0.018791358,0.033578941,0.032236359,9.46E-05
0.021725859,0.034979063,0.033214526,0.034288592,0.021457342,0.038565675,0.037261453,0.024506922,9.24E-05
0.03820126,0.028189433,0.025024775,0.031123934,0.030164947,0.031776045,0.027211266,0.024813798,0.000117519
0.028707286,0.031239012,0.023758912,0.036264106,0.038642394,0.0291676,0.020920309,0.022128633,0.000130778
0.021227185,0.031028035,0.034135154,0.021764218,0.026424896,0.023586294,0.026424896,0.024449383,0.000119966
0.035477736,0.024449383,0.02084359,0.026194739,0.028266152,0.029973149,0.031123934,0.024832977,0.000137083
0.03743407,0.03292683,0.025600167,0.026846851,0.023413676,0.022569768,0.019922963,0.035381837,8.34E-05
0.025983762,0.032888471,0.03143081,0.031028035,0.022473869,0.021917656,0.018235145,0.023989069,0.000123401
0.038527316,0.028784005,0.032524055,0.024219226,0.030280025,0.038699933,0.020402456,0.018062527,0.000130525
0.02763322,0.021227185,0.032869291,0.036244926,0.022780745,0.038124541,0.025619347,0.026655053,0.000109394
0.033636481,0.037357351,0.02538919,0.031545888,0.027844198,0.031833585,0.018714639,0.018522841,0.000138273
0.034518749,0.023394497,0.019059874,0.023010902,0.038258799,0.034921524,0.028534668,0.02391235,0.000143443
